,party_mentioned,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,user_satisfaction,user_activity
2507,2.0,-0.714273,1461,3713,325,1706,2007,0.126678,0.08365227330532969,-0.0008769858376728667,0.0024604936014771175,-0.020743,0.0009909987107467918,0.8845399046788899
2508,1.0,0.34823,3328,2953,1085,840,2113,0.126937,0.08384545015027622,-0.0006603384191217076,0.002187175544056071,-0.020729,0.0009788061878450837,0.8845277121559881
2509,4.0,0.346717,3018,692,3346,210,482,0.126978,0.0839137725472611,-0.0006557423622995134,0.002187175544056071,-0.020728,0.000992564510862332,0.8845289567709919
2510,5.0,0.314661,3687,47,3991,14,33,0.126992,0.08392072180952524,-0.0006557423622995134,0.002187175544056071,-0.020721,0.000986013693828413,0.8845224059539579
2511,1.0,-0.264259,2872,650,3388,127,523,0.12698,0.08395312972191288,-0.0006680509374674124,0.002187175544056071,-0.020717,0.0009756485143285366,0.884512040774458
2512,4.0,-0.545796,2872,2653,1385,1030,1623,0.126861,0.08379313309304136,-0.001292136354130061,0.0022842451925213178,-0.020596,0.0009594484710009805,0.8844958407311304
2513,0.0,-0.546479,2756,2407,1631,919,1488,0.126638,0.08362411307122965,-0.0013041319642951347,0.0023272259683177923,-0.020575,0.000987673312133274,0.8845240655722627
2514,1.0,-0.890454,2872,3555,483,1755,1800,0.126525,0.08362039386493131,-0.0011149579380237782,0.0026347907707441843,-0.020537,0.0009882282390953933,0.8845246204992249
2515,0.0,-0.65245,2756,2751,1287,1204,1547,0.126313,0.08346617470623025,-0.0012443102626780403,0.0031819919162193893,-0.020488,0.0009913446849978444,0.8845277369451273
2516,1.0,0.485888,2756,2201,1837,757,1444,0.126465,0.08360637571297548,-0.0010496221467729677,0.0030459159458927215,-0.020504,0.0009750894299842271,0.8845114816901136
2517,4.0,0.591703,3200,620,3418,262,358,0.126548,0.08365942894190716,-0.0009963922056111293,0.0030459159458927215,-0.020521,0.0009594602973606405,0.8844958525574901
2518,5.0,0.355997,2756,2770,1268,785,1985,0.126782,0.0838717605777386,-0.0009529426827557445,0.00307444008396782,-0.020632,0.0009565473114730446,0.8844929395716026
2519,1.0,-0.553613,2872,2356,1682,853,1503,0.126663,0.08380405622042011,-0.0010498848625139908,0.0025109235188081613,-0.020595,0.000957103005951876,0.8844934952660813
2520,5.0,0.59592,2610,2984,1054,1245,1739,0.126988,0.08391825175929661,-0.0011574585477552208,0.0031605993948274754,-0.020696,0.0009445680071898063,0.8844809602673194
2521,4.0,-0.703919,1032,3,4035,0,3,0.126988,0.08391879220917443,-0.0011574585477552208,0.0031605993948274754,-0.020696,0.0009385757401270019,0.8844749680002565
2522,2.0,-0.548847,2990,2717,1321,1044,1673,0.126784,0.08394157935872808,-0.0012978542738566285,0.002857523135120859,-0.020679,0.0009797026774877346,0.884496920341492
2523,1.0,0.718681,2958,730,3308,357,373,0.126866,0.08378809660177405,-0.0012485954088572884,0.0036305826955905624,-0.020721,0.0009579823011569597,0.8844751999651612
2524,0.0,-1.0,2756,3867,171,2103,1764,0.126704,0.0836879343575311,-0.0008141865877307886,0.0036929835762290913,-0.020669,0.0009845529374530727,0.8845017706014572
2525,3.0,-0.293742,3678,4,4034,0,4,0.126704,0.08368727115778861,-0.0008141865877307886,0.0036929835762290913,-0.020668,0.0009910119867226938,0.8845082296507268
2526,3.0,0.592851,2756,2315,1723,923,1392,0.126905,0.08389247408578028,-0.0004253201142679454,0.0036929835762290913,-0.020682,0.0009908481342839714,0.8845080657982882
2527,0.0,0.201556,100,204,3834,41,163,0.126917,0.08394546631047155,-0.00041297428551085897,0.0036929835762290913,-0.020681,0.001006124118438465,0.8845233417824426
2528,1.0,0.848371,2756,3646,392,1783,1863,0.127102,0.08409215209655771,-0.00016748057229644517,0.0038421791816966103,-0.020793,0.0009955828865781354,0.8845128005505823
2529,2.0,-0.485204,2579,2234,1804,743,1491,0.127018,0.08415773990577793,-5.1194140715303563e-05,0.003530499174770719,-0.020774,0.0009826486619350719,0.8844998663259392
2530,1.0,-0.472656,3788,2357,1681,839,1518,0.126804,0.08419352221024777,0.0003725957155491412,0.0040800168490955635,-0.020697,0.0009826010263817174,0.8844998186903859
2531,1.0,-0.52511,4029,2,4036,0,2,0.126804,0.08419339766118132,0.0003725957155491412,0.0040800168490955635,-0.020697,0.000983855854309422,0.8844998186903859
2532,4.0,-0.511157,841,2990,1048,1102,1888,0.126678,0.08403985426720607,0.0006045124566051131,0.004225903906480811,-0.020654,0.0009878049258617867,0.8845037677619382
2533,3.0,0.446084,1872,181,3857,84,97,0.126714,0.08405748467463058,0.0006045124566051131,0.004225903906480811,-0.020651,0.001052964321751858,0.8845037677619382
2534,1.0,0.496881,2756,706,3332,237,469,0.126716,0.08405562573621723,0.0005205217416872551,0.003846987484213926,-0.020647,0.0010410290655003106,0.8844918325056866
2535,5.0,-0.583601,2525,2708,1330,1103,1605,0.126389,0.083742430358425,0.0005795677435778435,0.0031753467380721268,-0.020535,0.0010310647735963744,0.8844818682137828
2536,3.0,0.578904,2756,2217,1821,882,1335,0.126626,0.08394559719778104,0.0005532931880303494,0.0034087330677477585,-0.020609,0.0009770139689417568,0.8844278174091281
2537,5.0,-0.405666,1875,160,3878,51,109,0.126586,0.0838807627339298,0.0005532931880303494,0.0034087330677477585,-0.020596,0.0009949365834502986,0.8844457400236366
2538,1.0,0.567551,2178,3091,947,1224,1867,0.12684,0.08418229982125802,0.00032878923081355963,0.0038296783596732157,-0.020707,0.000984645150879403,0.8844354485910657
2539,5.0,-0.579917,2756,3125,913,1197,1928,0.126706,0.08419654461755473,0.0001856924660742015,0.003740684506247411,-0.020635,0.0009532682630358775,0.8844040717032222
2540,1.0,0.598577,2756,2260,1778,886,1374,0.126878,0.08424824256196797,0.00027916871194036164,0.0032111009918820146,-0.020659,0.0009863534078737087,0.8844362627467973
2541,5.0,-0.40363,3798,413,3625,113,300,0.12688,0.08425445569604485,0.00032403458252056895,0.0032111009918820146,-0.020659,0.000998828055063607,0.8844487373939873
2542,5.0,-0.299111,1618,244,3794,63,181,0.12687,0.08428979671105813,0.0003665680087744962,0.0032111009918820146,-0.020653,0.0010090625783104356,0.8844487373939873
2543,2.0,-0.581089,684,2676,1362,1040,1636,0.126664,0.08433783312357351,0.0005863959468184242,0.003500986165352978,-0.020644,0.0010220788529658783,0.8844617536686428
2544,5.0,-0.234758,3362,773,3265,171,602,0.126592,0.08428747287177875,0.00032803312259025347,0.003324131814561005,-0.020577,0.0010118581052560491,0.8844515329209329
2545,3.0,-0.390173,3798,13,4025,0,13,0.126593,0.08428783278723877,0.00032803312259025347,0.003324131814561005,-0.020576,0.0010147071920444774,0.8844515329209329
2546,5.0,-0.506105,1141,1843,2195,631,1212,0.126501,0.0842764173590664,0.00048095978976489225,0.0033763835647119154,-0.020507,0.0010008871128169455,0.8844377128417054
2547,1.0,-0.45315,3425,721,3317,285,436,0.12641,0.08420692267609664,1.2611144475327962e-05,0.0033763835647119154,-0.020484,0.0010049337662790235,0.8844417594951676
2548,5.0,-0.637184,1157,3334,704,1374,1960,0.126099,0.08400252645762411,0.0006740228363461577,0.003933937426691486,-0.020305,0.0010020266110425788,0.884438852339931
2549,4.0,-0.737399,523,2735,1303,1252,1483,0.125945,0.08393670355426443,-0.00012582510686251944,0.0035224835115863335,-0.020135,0.0009753346328301504,0.8844121603617187
2550,5.0,-0.482863,1141,1962,2076,667,1295,0.125947,0.0838828341064002,-0.00015738119385662192,0.0035224835115863335,-0.020093,0.0009809801521123867,0.8844178058810008
2551,4.0,-0.757665,2010,201,3837,109,92,0.125921,0.08386633361258772,-0.00024200079653457948,0.0035224835115863335,-0.020086,0.001016761360332243,0.8844535870892207
2552,3.0,0.784713,2445,2306,1732,1078,1228,0.126069,0.08391574541921692,-0.00030228183538323026,0.0036183780835275896,-0.020056,0.0010298603699880984,0.8844666860988765
2553,5.0,-0.124618,3097,272,3766,31,241,0.126064,0.0839127541645619,-0.00030228183538323026,0.0036183780835275896,-0.02005,0.001032322675014095,0.8844691484039026
2554,5.0,-0.534977,1141,2926,1112,1097,1829,0.125999,0.08380689511889086,0.00012786057916524233,0.0036187040149191795,-0.020009,0.001032322675014095,0.8844691484039026
2555,2.0,-0.428594,3815,3,4035,0,3,0.125999,0.08380620828616227,0.00012786057916524233,0.0036187040149191795,-0.020009,0.0010263672570063373,0.8844631929858947
2556,4.0,0.324296,2756,2105,1933,526,1579,0.126125,0.0839338110606876,0.0005649601554173677,0.0032916046415783435,-0.020101,0.0010263672570063373,0.8844631929858947
2557,4.0,-0.802221,1395,2807,1231,1326,1481,0.126087,0.08386501696079568,0.0005122037451459496,0.0032968351583670097,-0.020091,0.0010330488613638515,0.8844698745902523
2558,1.0,0.909202,405,3379,659,1675,1704,0.126531,0.08397731713231471,0.0012252736163538597,0.003214562356367023,-0.020258,0.0009933964061356597,0.8844302221350242
2559,2.0,-0.534164,1415,755,3283,292,463,0.126519,0.08397150841456776,0.0012252736163538597,0.0033325057394904744,-0.020253,0.0010043562910081532,0.8844302221350242
2560,0.0,0.666584,1196,2425,1613,1007,1418,0.126774,0.08391883101725668,0.000952101638911999,0.003536713590969625,-0.020256,0.0010145245690472717,0.8844403904130633
2561,1.0,-0.654734,3253,3555,483,1551,2004,0.126462,0.0837323042053036,0.0009752479805445884,0.0033494342037930524,-0.020168,0.001037568243224048,0.8844634340872399
2562,1.0,0.288136,2756,662,3376,145,517,0.126517,0.08372536443119792,0.0010136503256188763,0.0031728557407797097,-0.02015,0.001045540216484756,0.8844714060605008
2563,5.0,0.377029,1944,168,3870,62,106,0.126513,0.0837262928408459,0.0009803692744377087,0.0031728557407797097,-0.02015,0.0010207924571383833,0.8844466583011543
2564,2.0,-0.82373,2990,3088,950,1464,1624,0.126359,0.08351925817921638,0.00027388609855472676,0.003637983693313872,-0.0201,0.0009752936868156963,0.8844011595308316
2565,2.0,0.600894,2581,2094,1944,812,1282,0.126375,0.08351679855909318,0.00016782840048056748,0.003907458603253896,-0.020076,0.0009915382646815047,0.8844174041086975
2566,3.0,-0.563171,3120,716,3322,315,401,0.126239,0.08341688928124977,0.0005707982293068429,0.003789443301558913,-0.02006,0.000991010807390096,0.8844168766514061
2567,4.0,-0.41089,1614,2738,1300,851,1887,0.126115,0.08352015176914546,0.0005658581652252566,0.0033117422852858517,-0.020015,0.000991010807390096,0.8844168766514061
2568,5.0,-0.624496,2915,2951,1087,1208,1743,0.125948,0.08339370427750065,-9.453868380996209e-05,0.003719980469749074,-0.019942,0.0009920199618837825,0.8844178858058998
2569,3.0,0.908497,2756,3184,854,1644,1540,0.12605,0.08334778036433602,-0.0002691274403923719,0.003719980469749074,-0.019969,0.0010042369512375828,0.8844301027952535
2570,5.0,0.460782,2756,220,3818,66,154,0.12605,0.08334551288807121,-0.00016661957717756078,0.003719980469749074,-0.019979,0.0010245706538867534,0.8844365811419977
2571,5.0,0.659228,2756,2968,1070,1241,1727,0.126102,0.08339425095543014,-0.00019901529001335486,0.003877632877172509,-0.020021,0.0010331169574272336,0.8844451274455383
2572,3.0,-0.738887,3798,453,3585,209,244,0.126076,0.08337109051289064,-0.00012292364106147128,0.003883561500827047,-0.020011,0.0010579233203883627,0.8844699338084994
2573,2.0,-0.514124,2872,2287,1751,809,1478,0.125983,0.08330592844428857,9.030263090018663e-05,0.003717126763731555,-0.020005,0.0010366694704255002,0.8844486799585365
2574,3.0,0.510828,2756,2248,1790,832,1416,0.126241,0.08351631165012,-0.0005331990472479283,0.003481968042157357,-0.020042,0.0010324642017946512,0.8844444746899057
2575,1.0,-0.251607,3774,135,3903,27,108,0.126241,0.08351420478871585,-0.0005331990472479283,0.003481968042157357,-0.020043,0.0010319992475980677,0.8844440097357091
2576,4.0,0.514837,3798,1492,2546,467,1025,0.126339,0.0836274530580994,-0.0006929714079217349,0.003481968042157357,-0.020074,0.0010113762344760079,0.8844233867225871
2577,1.0,-0.387712,2872,2334,1704,707,1627,0.126219,0.08345499210600305,-0.00022954190632131746,0.003921051229242421,-0.020024,0.0010116583835228015,0.8844236688716339
2578,3.0,0.491995,2756,2998,1040,1135,1863,0.126408,0.08358415939157089,2.3614266065315956e-07,0.004315636808369603,-0.020048,0.0010275358531935121,0.8844236688716339
2579,5.0,0.347928,3798,13,4025,0,13,0.126407,0.08358407021438398,2.3614266065315956e-07,0.004315636808369603,-0.020048,0.0010273258735717476,0.8844234588920121
2580,2.0,-0.315285,2872,225,3813,57,168,0.126387,0.0835713884074357,2.3614266065315956e-07,0.004315636808369603,-0.020035,0.0010252897012518664,0.8844214227196922
2581,4.0,-0.570248,2477,1911,2127,714,1197,0.126159,0.08359188781181581,-0.00019228309875461764,0.005079177289409041,-0.019855,0.0010375971350226017,0.8844337301534629
2582,2.0,-0.635692,2872,2241,1797,871,1370,0.126069,0.0837060476450743,-5.58703926050393e-05,0.0052940409902284165,-0.019844,0.0010417130689524994,0.8844378460873927
2583,3.0,0.555092,390,3,4035,0,3,0.126068,0.08370515479478649,-5.58703926050393e-05,0.0052940409902284165,-0.019843,0.001049184291202231,0.8844378460873927
2584,4.0,0.314178,1141,1720,2318,389,1331,0.126168,0.08370329446585568,8.172915231146582e-05,0.005570970918115405,-0.019931,0.0010535029591893568,0.8844378460873927
2585,1.0,0.768968,2756,2744,1294,1245,1499,0.126439,0.08373356525247168,0.00038719369493631566,0.005116445950397305,-0.019961,0.0010529433652304563,0.8844372864934339
2586,2.0,0.403664,2756,1858,2180,543,1315,0.12652,0.08371077189688654,0.0005472193749995808,0.00492560399019609,-0.019946,0.0010729492082609093,0.8844572923364643
2587,5.0,0.381697,2815,2643,1395,762,1881,0.126599,0.08379240102193605,0.0010727062738834817,0.004730180393643385,-0.019974,0.001075420577411689,0.8844597637056151
2588,5.0,0.581086,3798,26,4012,6,20,0.126608,0.08379760859341549,0.0010727062738834817,0.00474637520113628,-0.019975,0.0010732602711668075,0.8844576033993702
2589,1.0,0.311732,2756,2778,1260,745,2033,0.126802,0.08370122038697064,0.0006550262641356826,0.004730099912447093,-0.019997,0.0010713086742368744,0.8844556518024403
2590,5.0,0.585095,606,2989,1049,1152,1837,0.126944,0.08381355813886845,0.0003313757491550051,0.004365890633218408,-0.020084,0.0010760506895872084,0.8844603938177906
2591,3.0,-0.393656,1957,181,3857,70,111,0.126918,0.0837992619266204,0.00032859425398005924,0.0042465862460416975,-0.020084,0.001018549501174235,0.8844028926293777
2592,5.0,0.292893,2990,681,3357,173,508,0.126995,0.0838498396541452,0.00026051586637556093,0.0042465862460416975,-0.020091,0.0010239099059774041,0.8844082530341808
2593,0.0,-0.428188,2639,2613,1425,905,1708,0.126845,0.0838665726425681,0.0006611582339017518,0.0044319321933932706,-0.020088,0.000961570118901395,0.8843459132471049
2594,2.0,0.52912,710,2,4036,0,2,0.126844,0.08386604988519385,0.0006611582339017518,0.0044319321933932706,-0.020088,0.0009570715425211029,0.8843414146707246
2595,3.0,0.310904,2354,2224,1814,626,1598,0.12696,0.08399864879833578,0.0007257166162599939,0.0045409681473137726,-0.020085,0.0009508873455840959,0.8843352304737875
2596,0.0,0.648544,3040,913,3125,400,513,0.127042,0.08414611747134138,0.0008128109179871977,0.005200391387573899,-0.020126,0.0009181412698227689,0.8843024843980262
2597,2.0,-0.478996,2872,1892,2146,617,1275,0.126922,0.08420646852592001,0.001068158400704774,0.005155418589945675,-0.020139,0.0009112861959819066,0.8842956293241855
2598,5.0,0.596981,2990,2679,1359,1062,1617,0.127161,0.08434227874454042,0.0012242552818361855,0.004969434444069761,-0.02026,0.0009005852303963657,0.8842849283585998
2599,4.0,-0.219536,599,1117,2921,183,934,0.127126,0.08436261401239661,0.0013335944292569167,0.005011200892153219,-0.020242,0.0009143902976572387,0.8842961730499426
2600,5.0,0.515348,2990,2854,1184,1028,1826,0.127326,0.08429996616038576,0.0015530631653726374,0.006108341894898048,-0.020371,0.000911076011942953,0.8842928587642284
2601,2.0,-0.19668,1924,148,3890,36,112,0.127314,0.08429461220411268,0.0015530631653726374,0.006108341894898048,-0.020378,0.000922100696270757,0.8843038834485561
2602,5.0,-0.556285,3202,2716,1322,1066,1650,0.127175,0.08429004476361346,0.001967761882923066,0.006629094645728531,-0.020314,0.0009747023798558029,0.8843564851321412
2603,4.0,0.27957,3027,2342,1696,507,1835,0.127266,0.08435568137051627,0.0016898366487426938,0.006303905944875922,-0.020398,0.0009785453360330748,0.8843564851321412
2604,5.0,-0.319353,2756,221,3817,63,158,0.127256,0.08435016492569358,0.0016898366487426938,0.006303905944875922,-0.020392,0.0009650486413066572,0.8843429884374147
2605,5.0,0.505658,2990,2883,1155,1039,1844,0.127412,0.08457905601012292,0.002232055593810321,0.006303905944875922,-0.020442,0.0009678900665769387,0.8843429884374147
2606,1.0,0.399007,2756,2861,1177,923,1938,0.127576,0.08473300507921722,0.002098872805382077,0.006302716778243541,-0.020446,0.0010035669420411623,0.8843786653128789
2607,4.0,-0.516966,1873,202,3836,90,112,0.127544,0.08470617539380866,0.0020102673870598955,0.006321691816859775,-0.020448,0.001032261198045124,0.8843786653128789
2608,3.0,-0.611786,1719,2022,2016,836,1186,0.12691,0.08439232848236408,0.0018698906861712393,0.007206652105707258,-0.020414,0.0010485753104491843,0.884394979425283
2609,4.0,-0.797169,3099,2779,1259,1293,1486,0.126896,0.08461148447563388,0.002035273601900873,0.006603730253285681,-0.020376,0.0010376174495925366,0.8843840215644263
2610,3.0,0.418284,3267,2638,1400,938,1700,0.127382,0.08499748086176898,0.0020562624772756605,0.00641333719456532,-0.020442,0.0010057560730141754,0.884352160187848
2611,4.0,0.465478,2023,10,4028,6,4,0.127381,0.08499680832272212,0.0020562624772756605,0.00641333719456532,-0.020442,0.001000730064101078,0.884347134178935
2612,4.0,0.439557,386,2654,1384,846,1808,0.127557,0.08515866342675178,0.0019966734740668717,0.006149988616003687,-0.020497,0.0009938126216648313,0.8843402167364987
2613,1.0,0.54327,2756,3134,904,1226,1908,0.127779,0.08535195597766372,0.0022570690794099157,0.006247570813833783,-0.020587,0.0009937440898500256,0.8843401482046839
2614,1.0,0.517514,1476,730,3308,302,428,0.127859,0.0853441810525366,0.0022400287116508,0.006066959247849935,-0.020623,0.000955096132434824,0.8843015002472686
2615,3.0,-0.472716,1481,730,3308,301,429,0.127786,0.0853448528864997,0.0022831474011903827,0.006257529020243052,-0.020602,0.000925565605076567,0.8842719697199104
2616,0.0,0.506422,1196,1999,2039,730,1269,0.127932,0.08540311754273852,0.0017512041893323759,0.005433343334066538,-0.02065,0.0009504211798888143,0.8842968252947225
2617,3.0,0.53172,2756,2677,1361,1077,1600,0.128173,0.08548887370960404,0.002028563190680309,0.004395244082168976,-0.020678,0.0009008042202453381,0.8842472083350791
2618,2.0,0.630976,272,2353,1685,965,1388,0.128284,0.08558283437314516,0.002008217243547467,0.004725934797177776,-0.020678,0.000891816318949638,0.8842382204337834
2619,1.0,-0.053456,2872,121,3917,2,119,0.12828,0.08558098308721845,0.002008217243547467,0.004725934797177776,-0.02068,0.0008943014496396956,0.8842407055644735
2620,4.0,0.85685,475,2019,2019,916,1103,0.128395,0.08574167549505665,0.0018542628100877677,0.004702343566772143,-0.020733,0.0008896230639006513,0.8842360271787345
2621,0.0,-0.408371,2756,2650,1388,859,1791,0.128246,0.08568581578015029,0.0022178560221546616,0.005085777512010051,-0.020673,0.0008807513547317155,0.8842271554695655
2622,0.0,-0.625279,1169,2844,1194,1201,1643,0.128138,0.08564875061545342,0.0019177050197757169,0.005126901901730931,-0.020663,0.0008837364889587164,0.8842301406037926
2623,2.0,-0.437298,1746,2,4036,1,1,0.128137,0.08564825335484139,0.0019177050197757169,0.005126901901730931,-0.020663,0.0008754707796247225,0.8842218748944586
2624,1.0,0.577543,2970,3131,907,1272,1859,0.12852,0.08566817345602677,0.0023962556806247947,0.004600293106773309,-0.020734,0.0008565323047547051,0.8842029364195885
2625,0.0,0.069495,3606,114,3924,8,106,0.12852,0.08566863390069565,0.0023962556806247947,0.004600293106773309,-0.020733,0.0008576896803427221,0.8842029364195885
2626,1.0,0.448967,2756,3168,870,1118,2050,0.128808,0.08589837480627507,0.0024059590382174323,0.0038563601440493684,-0.020775,0.000854671358976047,0.8841999180982218
2627,5.0,0.205936,2990,80,3958,16,64,0.128809,0.08589879919697006,0.0024059590382174323,0.0038563601440493684,-0.020775,0.00085413350307112,0.884199380242317
2628,3.0,-0.599505,1801,2294,1744,947,1347,0.128246,0.08531062982354881,0.0022081375690158824,0.005213678787972879,-0.020674,0.000899798816267456,0.8842450455555133
2629,2.0,0.71213,3314,3233,805,1461,1772,0.128404,0.08535095198468885,0.0022215468540123244,0.0048385191075526355,-0.020655,0.000899798816267456,0.8842450455555133
2630,0.0,-0.678741,2466,3486,552,1546,1940,0.128297,0.08529693841260894,0.0016622655212459093,0.004811326746245956,-0.020664,0.0009175479868542349,0.8842627947261001
2631,2.0,-0.619701,2872,1965,2073,759,1206,0.128194,0.0853282519602894,0.0018107834722488967,0.004845661376831826,-0.02063,0.0009040870311721352,0.884249333770418
2632,0.0,0.532867,1196,3190,848,1251,1939,0.128398,0.08539523379610563,0.0026397110287426115,0.004808669648454623,-0.020698,0.0008906941368913727,0.8842359408761372
2633,5.0,-0.605617,2756,2741,1297,1122,1619,0.12834,0.08540083091600263,0.002723820286529117,0.004976833078076039,-0.020678,0.0008489187221847621,0.8841941654614307
2634,5.0,-0.289815,3798,369,3669,68,301,0.128322,0.0853843941072686,0.002723820286529117,0.0049706365526780176,-0.020678,0.0008322134857400975,0.8841774602249859
2635,4.0,-0.523007,2756,2598,1440,942,1656,0.128126,0.08502669256572544,0.0025813936547932318,0.004947554666183603,-0.020543,0.0008323589672949377,0.8841776057065408
2636,5.0,-0.521454,3798,26,4012,5,21,0.12812,0.08502242281867091,0.0025813936547932318,0.004947554666183603,-0.020543,0.0008353687145667301,0.8841799759924075
2637,4.0,0.482905,2756,685,3353,246,439,0.128189,0.08510642602509075,0.002786179233621265,0.004919574315816376,-0.020596,0.0008447991243216199,0.8841894064021623
2638,3.0,0.424054,2756,3201,837,1105,2096,0.128613,0.08539712569640072,0.002539244309408899,0.003867355330489117,-0.020614,0.0008600296186684055,0.8842046368965091
2639,3.0,0.356795,3331,721,3317,242,479,0.128712,0.08539843793815034,0.0024237033613979243,0.003888849349292519,-0.020598,0.0008554403462176574,0.8842000476240583
2640,5.0,0.628102,2050,441,3597,183,258,0.128722,0.08531197389438573,0.0024282950015370123,0.003888849349292519,-0.020637,0.0008643794524320667,0.8842089867302728
2641,2.0,-0.384052,2872,1847,2191,514,1333,0.128669,0.0852585482113813,0.002574506541201968,0.004237086849429222,-0.020655,0.0008676822439646244,0.8842122895218053
2642,5.0,0.563443,2756,2822,1216,1062,1760,0.12891,0.08554025013701877,0.003071946896825461,0.004277684730826229,-0.020775,0.0008737310097482343,0.8842183382875889
2643,2.0,0.371461,605,2063,1975,576,1487,0.128921,0.08554657944744273,0.0030000005961728065,0.004297040592505238,-0.020748,0.0008846162659997815,0.8842292235438405
2644,4.0,0.541517,1141,1975,2063,705,1270,0.128999,0.08545680040548342,0.003323678710076077,0.004005730130666543,-0.02078,0.0008722405665692295,0.8842168478444099
2645,4.0,-0.64275,2756,2208,1830,865,1343,0.128829,0.0853340990930789,0.00264856728732076,0.00430348649153774,-0.020661,0.0008924978332193905,0.88423710511106
2646,1.0,-0.491706,2872,3473,565,1316,2157,0.128364,0.08499902868582454,0.002636819735429825,0.004909966465511725,-0.020637,0.0009036270212550902,0.8842482342990957
2647,2.0,0.350448,2756,1811,2227,467,1344,0.128477,0.08513508115261766,0.0025398874025715,0.004798001406033835,-0.020621,0.0009139476451719011,0.8842585549230125
2648,5.0,-0.506363,2923,2561,1477,954,1607,0.1282,0.08514250584558772,0.002196768229606134,0.004903293395764404,-0.020552,0.0009635506409629385,0.8842585549230125
2649,1.0,-0.765745,2872,3283,755,1535,1748,0.127858,0.08497099446085296,0.0016157823123744454,0.004899895675582665,-0.020383,0.0009635506409629385,0.8842585549230125
2650,3.0,0.470708,3704,419,3619,149,270,0.127866,0.08498286414903325,0.0014423597630134162,0.004810894107305721,-0.020361,0.0009631278878062165,0.8842581321698558
2651,1.0,0.527182,913,2561,1477,1000,1561,0.128056,0.08516659609619012,0.0016535498182571123,0.0051717106704862415,-0.020455,0.0009619901556943076,0.884256994437744
2652,4.0,0.757665,2756,3401,637,1550,1851,0.128373,0.08555077537735287,0.0012730173899982442,0.0044213923781038205,-0.020616,0.0009749933774076031,0.8842699976594571
2653,1.0,0.652098,2756,3430,608,1497,1933,0.128983,0.08600886263075828,0.0006887963830498037,0.004027419222861563,-0.020726,0.0009766938354417698,0.8842716981174914
2654,0.0,-0.544851,2756,3089,949,1195,1894,0.128745,0.08580167290084958,0.00016767449609938855,0.003926998736872889,-0.020682,0.00096699630139869,0.8842620005834484
2655,3.0,0.536151,2756,2005,2033,800,1205,0.128997,0.0859553266178967,0.00041983805324636957,0.003055310224008827,-0.020753,0.0009743207010025523,0.8842693249830521
2656,0.0,0.356999,1196,1239,2799,351,888,0.129056,0.08608996111725185,0.0007317509458325236,0.002725006607850907,-0.020757,0.0009833512283608094,0.8842783555104103
2657,3.0,0.492187,163,2096,1942,780,1316,0.129265,0.08620691259122315,0.000494178249227714,0.0028528436301756463,-0.020745,0.0009884250303820116,0.8842834293124316
2658,2.0,0.280184,245,929,3109,215,714,0.129347,0.08620042675287785,0.0004904435194194018,0.0025378546072793427,-0.020762,0.0009854600514268249,0.8842804643334764
2659,5.0,0.367842,2756,1800,2238,510,1290,0.129433,0.08629450318504779,0.0003767502000128923,0.002462695394019189,-0.020789,0.0009461846119616107,0.8842411888940112
2660,1.0,0.604086,3036,3492,546,1479,2013,0.129848,0.08659404390034717,0.0007737991523225514,0.0015486381923965457,-0.020764,0.0009217362707880528,0.8842167405528377
2661,5.0,0.273852,3798,13,4025,0,13,0.129848,0.08659388997387676,0.0007737991523225514,0.0015486381923965457,-0.020764,0.0009211320294488027,0.8842161363114983
2662,0.0,0.578301,1196,2789,1249,1134,1655,0.129998,0.08675750960752615,0.00056556393799274,0.0014753248128025094,-0.020789,0.0009407429479929968,0.8842357472300426
2663,2.0,0.211521,3363,694,3344,132,562,0.130028,0.0867746166995863,0.000567356742897394,0.0014753248128025094,-0.020802,0.0009234769663143635,0.8842184812483639
2664,0.0,-0.805279,514,3488,550,1690,1798,0.129824,0.08645637799324603,0.0001885872798539961,0.001777813971790179,-0.020783,0.0009067407254321955,0.8842017450074818
2665,1.0,-0.205819,2872,218,3820,42,176,0.129811,0.08644594303896941,0.00021926914706203547,0.001777813971790179,-0.020786,0.0009176283337510863,0.8842126326158007
2666,2.0,0.4237,2756,1807,2231,532,1275,0.129909,0.08643137849478391,-7.847542959778741e-05,0.0018243568047075084,-0.020782,0.0009170786679922352,0.8842120829500418
2667,5.0,-0.625636,3316,3093,945,1285,1808,0.129669,0.08616631393741572,-0.00033161483583111996,0.0013048673835236258,-0.020652,0.0009147963642041689,0.8842098006462538
2668,1.0,-0.670033,3404,3502,536,1552,1950,0.129078,0.08580419528910788,-0.0008850082525770626,0.0016889059984612112,-0.020606,0.0009076357551425199,0.8842026400371922
2669,3.0,0.502462,3675,15,4023,5,10,0.129079,0.08580493010239985,-0.0008850082525770626,0.0016889059984612112,-0.020607,0.0008954097140432377,0.8841904139960929
2670,4.0,-0.182993,1766,39,3999,8,31,0.129071,0.08580216303785207,-0.0008891475391940944,0.0016889059984612112,-0.020603,0.0008941583646993408,0.884189162646749
2671,4.0,0.440489,2756,2525,1513,804,1721,0.129281,0.08602170777311303,-0.0007564465920717284,0.001334968675948708,-0.020753,0.0008940367751969885,0.8841890410572467
