Unnamed: 0,party_mentioned,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,user_satisfaction
0,2.0,-0.459769,2382.3,2945.0,1093.0,1266.4,1678.6,0.11773979999999999,0.07507714208852351,-0.00106729663166385,-0.0009257393203652599,-0.0054748999999999996,5.774066655662845e-06
1,5.0,-0.455548,2187.2,3419.4,618.6,1448.1,1971.3,0.1175943,0.07499778966901553,-0.00120701526046199,-0.00084933192464579,-0.0054751999999999995,1.4223486464914793e-07
2,4.0,-0.672528,2019.7,3027.7,1010.3,1657.9,1369.8,0.1174501,0.07499406599988132,-0.0009281643624512601,-0.00100516001891363,-0.005441199999999999,1.4366060206563446e-06
3,3.0,-0.597208,1181.0,3339.4,698.6,1674.3,1665.1,0.11723589999999999,0.07502774264627253,-0.00083912826980029,-0.00094298373502304,-0.0054497999999999994,1.7651662404243362e-05
4,4.0,-0.698781,1770.3,3197.8,840.2,1765.2,1432.6,0.11711370000000002,0.07501474515253231,-0.0008190216515740776,-0.0008954504520321099,-0.005459100000000001,2.0841160408358707e-05
5,0.0,-0.368672,1836.4,2292.3,1745.7,820.7,1471.6,0.1169703,0.07496337263807902,-0.0009209421291998768,-0.00082615882469193,-0.0054919,2.1842266890986418e-05
6,1.0,-0.61331,2078.3,2605.9,1432.1,1353.0,1252.9,0.1167819,0.07494485417846757,-0.001048280617832216,-0.0009166334895652299,-0.0054287,1.816977068729771e-05
7,4.0,-0.17765,2019.5,1007.7,3030.3,161.5,846.2,0.11675830000000001,0.0749477121275902,-0.0010621499890478801,-0.0009642434919731101,-0.005434800000000001,2.279630688683686e-05
8,5.0,0.720011,1241.2,2678.3,1359.7,1498.3,1180.0,0.1169483,0.0750960376676957,-0.00130627335951183,-0.0012256602167443301,-0.0053609,3.195317874338958e-05
9,0.0,-0.663821,1687.2,3157.3,880.7,1706.7,1450.6,0.1168055,0.07518336399366977,-0.00119434548823291,-0.00126905025167224,-0.005452700000000001,4.176716963655274e-05
10,1.0,0.33854,1497.6,1933.8,2104.2,609.7,1324.1,0.11687810000000001,0.07523608368446007,-0.0010439506781110906,-0.0011192029793611318,-0.0054889000000000005,4.2000695678770644e-05
11,0.0,-0.744866,1595.1,3571.2,466.8,2053.6,1517.6,0.1166807,0.07531887366033814,-0.00106926694835048,-0.0011071278719288502,-0.005486600000000001,4.64156892415339e-05
12,3.0,0.593472,1851.9,2498.6,1539.4,1240.6,1258.0,0.11692290000000001,0.0752518947837065,-0.0008493722914482899,-0.00104256358805728,-0.005387600000000001,4.23748859605053e-05
13,3.0,0.364569,1726.2,2237.3,1800.7,765.0,1472.3,0.1170973,0.07526522106387974,-0.00092334820449321,-0.00089041014875144,-0.005322599999999999,4.2660070081977685e-05
14,1.0,0.672398,1902.7,3282.7,755.3,1765.2,1517.5,0.1173779,0.07535164915689989,-0.0008550514541330458,-0.0007479818657382101,-0.0054043,5.89481132149992e-05
15,3.0,0.814067,2437.2,2367.3,1670.7,1406.2,961.1,0.1176679,0.07549236516732068,-0.0009122437236120058,-0.00091182927142709,-0.0053521,6.646557170091086e-05
16,4.0,-0.85685,2340.7,3635.2,402.8,2201.2,1434.0,0.1175804,0.0755679749936035,-0.0007402814591468999,-0.00100984331314826,-0.005456000000000001,7.35758034532293e-05
17,0.0,-0.785117,1555.9,3251.4,786.6,1893.9,1357.5,0.11744740000000001,0.07560572088312537,-0.0007096394494357283,-0.0012116618464568401,-0.0054973,8.780683865660122e-05
18,2.0,-0.39117,2033.0,2903.4,1134.6,1067.7,1835.7,0.1173216,0.07553537235189009,-0.0005920688519275465,-0.0015075697104038406,-0.0054315000000000006,8.930640837349863e-05
19,4.0,-0.272472,2297.9,1709.2,2328.8,422.1,1287.1,0.11727080000000001,0.07553287494995285,-0.00056254435770242,-0.0015277721481580307,-0.0054116,8.659339928928937e-05
20,5.0,-0.248584,1347.3,1877.6,2160.4,465.6,1412.0,0.11717040000000001,0.07550719159493896,-0.0006008490137804082,-0.001322578377444411,-0.005385599999999999,8.583360305258158e-05
21,3.0,-0.828362,2329.7,3036.3,1001.7,1781.7,1254.6,0.1169415,0.07550263905747598,-0.0010645884844605199,-0.0012789452982541762,-0.0054131,8.383093923503655e-05
22,5.0,-0.692933,2347.4,3383.9,654.1,1849.9,1534.0,0.1167942,0.0754825762612444,-0.00119643267328034,-0.00090614798891128,-0.005381600000000001,7.857112788695771e-05
23,4.0,-0.708449,2259.1,2481.8,1556.2,1319.2,1162.6,0.11674709999999999,0.07560992442700855,-0.00091051028028657,-0.0008177300304257819,-0.0054145,8.215609137595208e-05
24,3.0,-0.17273,1623.0,1832.2,2205.8,305.3,1526.9,0.1166921,0.0755644826554862,-0.00102282894757752,-0.0008168125304493,-0.0054218999999999995,8.323655158141722e-05
25,1.0,-0.587247,2020.3,2861.0,1177.0,1412.5,1448.5,0.11646870000000001,0.07547571113478235,-0.00102683497410633,-0.00066417210570215,-0.005353699999999999,8.66886671153984e-05
26,4.0,0.9312249999999999,2472.0,3514.2,523.8,2173.2,1341.0,0.1167577,0.07564102622362341,-0.0005098662672933361,-0.0006389395993891701,-0.0053595000000000005,7.625477701124261e-05
27,3.0,0.46000499999999994,2220.1,2480.8,1557.2,1010.1,1470.7,0.11700340000000001,0.07563239030902427,-0.0005662669007200387,-0.00046539438614327637,-0.0053038999999999985,7.354121159664955e-05
28,0.0,-0.8382530000000001,2303.1,3670.3,367.7,2182.8,1487.5,0.1169069,0.0757113862805833,-0.00059546055721517,-0.00033326390790087003,-0.0053322000000000005,7.141548095257211e-05
29,1.0,0.335564,2249.3,2579.0,1459.0,809.8,1769.2,0.11704590000000001,0.07577782392323087,-0.0005455553002317399,-0.00037421031548933614,-0.0054035,7.094216057304402e-05
30,3.0,-0.331349,1931.9,2224.5,1813.5,685.5,1539.0,0.1169209,0.07577213499194539,-0.0008185769131976601,-0.00037408665639617,-0.0054181,7.523723239727216e-05
31,5.0,0.650553,2317.6,3262.5,775.5,1714.9,1547.6,0.11716299999999999,0.0759175301481791,-0.0008411421769295501,-0.00037426925967349,-0.0054711000000000004,9.634618801058106e-05
32,0.0,-0.570672,2099.6,2673.0,1365.0,1226.1,1446.9,0.11708160000000001,0.07601159662934127,-0.0007437675745529607,-0.00042171300019351566,-0.005546900000000001,0.00010577046099294923
33,0.0,-0.245424,1467.4,1264.5,2773.5,282.7,981.8,0.1170554,0.07601798208714107,-0.00065446362619185,-0.00042512418453617,-0.005554,0.00010563256716985119
34,1.0,-0.556553,2224.8,3378.5,659.5,1604.1,1774.4,0.1168989,0.07601880452248126,-0.00072196101904187,-0.0007952563164311101,-0.0055037,0.00010183552405686107
35,3.0,0.062426999999999996,1681.8,355.0,3683.0,22.2,332.8,0.11690229999999999,0.07602019228832087,-0.00073358168097715,-0.0007952563164311101,-0.005503299999999999,0.0001021580200216661
36,4.0,-0.551645,2226.8,2573.8,1464.2,1166.5,1407.3,0.1167478,0.07603042280301822,-0.000786309494648004,-0.00087582510060485,-0.005533000000000001,0.00010054124536093918
37,1.0,0.52511,2838.9,3221.3,816.7,1453.3,1768.0,0.11701729999999999,0.07619268407410333,-0.00073975698357454,-0.00085718825320318,-0.005544599999999999,0.00010845774945356253
38,1.0,-0.4893660000000001,1679.0,2514.8,1523.2,1076.7,1438.1,0.11688670000000001,0.07610874396349096,-0.00079478271522158,-0.0008145238009728859,-0.0054023,0.0001126836720829364
39,4.0,-0.10524,2594.2,182.0,3856.0,16.3,165.7,0.1168828,0.07611105317541997,-0.00079478271522158,-0.0007918180554769259,-0.005398600000000001,0.0001110391838333551
40,2.0,0.445429,1401.2,2298.3,1739.7,927.3,1371.0,0.1170944,0.0761897862603575,-0.00088737177186055,-0.0009889312678178,-0.005437900000000001,9.513562110913849e-05
41,1.0,-0.671714,2403.1,3265.0,773.0,1726.7,1538.3,0.11690819999999999,0.07612924318052622,-0.0009118728632586899,-0.0010480945228598401,-0.0054251,8.213615714966753e-05
42,4.0,0.701954,2615.0,2844.3,1193.7,1508.7,1335.6,0.11720649999999999,0.07622741416174939,-0.00078166370573453,-0.00111946748650035,-0.0055097,6.430119263700119e-05
43,4.0,0.749719,2261.4,2999.4,1038.6,1654.3,1345.1,0.11753640000000001,0.07639959519498686,-0.0008364581729346926,-0.0012042592700134,-0.0055603,5.8372042481938184e-05
44,1.0,0.357057,2129.7,2118.2,1919.8,685.9,1432.3,0.1176791,0.07652509578666537,-0.00076934237967193,-0.00099934224712228,-0.0055910000000000005,5.735053375016513e-05
