Unnamed: 0,party_mentioned,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,user_satisfaction,user_activity
83,0.0,-0.552554,1556.3,2295.9,1742.1,789.5,1506.4,0.1216421,0.07769317894403499,8.598390655265007e-05,0.0012183354591138401,-0.0077657,0.00019806333100663,0.8626098178182897
84,1.0,0.669822,2591.3,1906.9,2131.1,863.7,1043.2,0.1222223,0.07794478506544733,0.00015068091597266,0.00131709131414579,-0.0079211,0.00019864940429209,0.8625798030374034
85,5.0,-0.51065,1680.8,1982.1,2055.9,836.7,1145.4,0.121681,0.07752453386493344,0.0001649043731540015,0.0008775134759616124,-0.008016599999999999,0.00020340925553416668,0.8626177796157645
86,1.0,-0.624921,1716.5,1624.4,2413.6,711.5,912.9,0.12134110000000001,0.07741784538998125,0.00033518892633924,0.0008359461692024301,-0.0078516,0.00021296535378455,0.8626156088556752
87,5.0,0.368528,2547.8,1678.8,2359.2,533.6,1145.2,0.1217296,0.07775218263385074,0.00045810501589993,0.0007184874374079901,-0.0078875,0.00020196254529234215,0.8626156088556752
88,4.0,0.780724,1712.8,2401.2,1636.8,1113.6,1287.6,0.1225473,0.07847001704428497,0.00053440406525822,0.0009552616516101901,-0.0078542,0.00019318080063608485,0.8626293227452518
89,2.0,-0.561024,1997.3,2042.1,1995.9,902.6,1139.5,0.12200580000000001,0.07807188495164835,0.00043507367961008,0.0013694872907121802,-0.0076609,0.00019521639628682002,0.8626045416113078
90,0.0,0.534075,2234.6,1550.0,2488.0,489.6,1060.4,0.12228639999999999,0.07820922973281548,0.00036260583239376,0.0018078988052481401,-0.007671300000000001,0.00019907176296172566,0.862600290633343
91,4.0,0.41089000000000003,2221.5,829.4,3208.6,271.9,557.5,0.12254590000000001,0.07834328469409223,0.00036866445496150005,0.00197737548224374,-0.007710400000000001,0.00019763139464803285,0.862592345845029
92,2.0,0.42807399999999995,2259.5,1595.9,2442.1,559.9,1036.0,0.1229898,0.07867079955435587,0.00031191400711259913,0.00196452513491274,-0.007771500000000001,0.00018916004926847419,0.8625780132874653
93,2.0,0.344684,1967.6,764.4,3273.6,232.9,531.5,0.12314240000000001,0.07880280933549386,0.00021493736942931993,0.00210979744463521,-0.0077403,0.00019074765595554732,0.862573989711085
94,1.0,0.6983,1958.4,2677.7,1360.3,1221.6,1456.1,0.1240741,0.07941176270957381,-2.752996892545999e-05,0.00231494772138857,-0.00786,0.0001879800592496118,0.8625557264157149
95,5.0,-0.568913,1335.7,1654.1,2383.9,750.7,903.4,0.1236186,0.0791799838296987,-7.901049046404995e-05,0.00223852103226224,-0.0078597,0.00019846475180670402,0.8625484813550562
96,4.0,0.540474,2007.3,2069.9,1968.1,799.5,1270.4,0.1243365,0.07965954618759682,-0.00012950452064040997,0.00224996556169113,-0.0078541,0.00020819485146009162,0.8625228191862027
97,2.0,-0.320614,2345.3,1474.5,2563.5,401.6,1072.9,0.12410600000000001,0.07948455645496978,-5.288508113578001e-05,0.00215557049359617,-0.007817000000000001,0.00019568257901328038,0.8625228191862027
98,0.0,0.21735699999999997,2149.3,486.1,3551.9,68.5,417.6,0.1241376,0.07950462403996786,-0.00010980398416113999,0.0022000106988422402,-0.0078106999999999985,0.0001932781883923199,0.8624973060146254
99,2.0,0.506019,2393.0,2101.1,1936.9,849.7,1251.4,0.12476419999999999,0.08001691941559338,-3.8366352681190165e-05,0.00256193765416485,-0.007885,0.00019855066557316375,0.8624820797622528
100,5.0,0.399902,2103.2,2017.7,2020.3,692.0,1325.7,0.1252958,0.08038592616043119,0.00010595757309438002,0.00219042765577617,-0.0079807,0.0001946562739893215,0.8624972375735922
101,0.0,-0.429825,2302.6,1349.3,2688.7,368.2,981.1,0.1251205,0.08026950082140259,1.9231263842819902e-05,0.00206580322967795,-0.007976500000000001,0.00019563802669211533,0.8624862751262042
102,0.0,0.27549,1870.8,559.4,3478.6,96.3,463.1,0.1251701,0.08029987123428314,2.2233239118821073e-06,0.0020091292297402296,-0.0079758,0.0001980915532774497,0.8624881545518046
103,4.0,-0.721235,2466.7,2271.3,1766.7,1056.8,1214.5,0.12461649999999999,0.07992514611643767,-2.2884204865810005e-05,0.0019756111092239102,-0.0078955,0.00016820335570378973,0.8625334947350183
104,1.0,0.412498,2453.7,1504.1,2533.9,494.0,1010.1,0.1250513,0.08016817618316853,0.00022053601200677005,0.0018318756599116901,-0.0080081,0.00017119921854110744,0.8625334947350183
105,5.0,0.49170400000000003,2229.9,2748.9,1289.1,1119.5,1629.4,0.125995,0.08097309621266946,-0.00010782182764065995,0.0020475126204951,-0.008125,0.0001671950089850662,0.8624906350915422
106,3.0,0.532144,1701.6,1921.4,2116.6,903.5,1017.9,0.1270129,0.08151719408824487,-0.00021306283004161,0.00209081848151147,-0.0080021,0.0001630253387068086,0.8624906350915422
107,0.0,0.954546,2245.0,2292.3,1745.7,1121.1,1171.2,0.1275974,0.08181970425638405,-0.0002790977988760062,0.0016979757214937701,-0.0079922,0.0001610924367496722,0.8624906350915422
108,0.0,0.675018,2235.2,2095.1,1942.9,847.8,1247.3,0.1281674,0.08205841578853093,-0.0002438255320389571,0.0015388104411530501,-0.0079474,0.00015213919034851847,0.8624912380625747
109,5.0,0.571205,2116.5,2594.6,1443.4,1214.9,1379.7,0.1292701,0.08292141755526819,-0.00018897860965391382,0.0015184560764869097,-0.008038300000000002,0.00015267812861113786,0.862480430132394
110,1.0,0.680443,1842.1,1309.7,2728.3,619.7,690.0,0.1297787,0.08326414970792084,-0.0003015051162407048,0.00145246668287325,-0.008097799999999999,0.00018198125521013,0.8625269620792454
111,5.0,0.285144,2011.8,1802.7,2235.3,503.7,1299.0,0.13022879999999998,0.08363414827589392,-0.00019460586493654915,0.0016593576723328,-0.008059199999999999,0.00018991564009639,0.8625288382614689
112,2.0,0.443164,1864.9,1580.1,2457.9,603.6,976.5,0.13072319999999998,0.08404837515326281,-0.00019872863700656724,0.00154525891892312,-0.0081414,0.00019082798849120265,0.862482512388728
113,3.0,0.716898,2394.8,3331.7,706.3,1808.1,1523.6,0.1325879,0.08525317230649639,-0.00032781406149572003,0.0013496751193810999,-0.0082161,0.00019739498580313,0.8623524295018747
114,2.0,-0.509061,2280.0,2320.1,1717.9,949.9,1370.2,0.1319814,0.08487316331875382,-0.00026718444248849,0.0014822726174553,-0.0082022,0.0001894620042188135,0.8622791037776857
115,5.0,0.611673,1399.0,3177.8,860.2,1541.3,1636.5,0.1333761,0.0859252221144687,-6.215591682893999e-05,0.0013758300515125201,-0.0083358,0.00020157708388845612,0.8622456379198001
116,1.0,0.517297,1694.9,1787.7,2250.3,702.9,1084.8,0.1339537,0.0863357574151968,0.00027204396808542,0.0014832544190392098,-0.008346500000000001,0.00021534873187612332,0.8622245984644894
117,1.0,-0.72589,2331.9,2956.0,1082.0,1440.0,1516.0,0.133017,0.0856322327949431,0.00010545360225421995,0.00155848253078381,-0.0084729,0.00019298539936809058,0.8621351843273266
118,0.0,-0.458722,2426.6,1586.6,2451.4,476.6,1110.0,0.1327099,0.08552629295865219,0.0002778527018107559,0.00149485507192611,-0.0085331,0.00019615310794753935,0.8621370021782799
119,1.0,0.473283,2243.1,1944.1,2093.9,689.9,1254.2,0.13330809999999998,0.08583102193282974,0.00051104472714924,0.001723191575494434,-0.008714900000000001,0.00021127250713876399,0.8621370021782799
120,2.0,-0.619674,1996.2,2401.5,1636.5,1067.4,1334.1,0.13279749999999998,0.08534172252171565,0.0005902481736562741,0.00124576092692577,-0.0087813,0.0002053427626298551,0.8621797097729815
121,5.0,0.418555,2165.6,1799.3,2238.7,729.8,1069.5,0.133548,0.08600542618738109,0.0007584424328095898,0.0015697999820037827,-0.0088041,0.00021125873039324754,0.8621914523082626
122,3.0,0.290255,2407.2,1325.6,2712.4,462.1,863.5,0.1339996,0.08626070478632553,0.00063187060654272,0.0015382269279222427,-0.0087435,0.00021785800277914963,0.8621914523082626
123,5.0,0.0,1762.8,28.2,4009.8,0.0,28.2,0.1339996,0.08626070478632553,0.00063187060654272,0.0015382269279222427,-0.0087435,0.00021785800277914963,0.8621914523082626
124,4.0,-0.457828,2118.2,1255.8,2782.2,397.1,858.7,0.13381769999999998,0.08611958459439562,0.00048641183211607,0.0014344497547089702,-0.0086143,0.00021733603476313,0.8621311884310652
125,1.0,-0.382328,1987.3,1245.4,2792.6,410.4,835.0,0.13340639999999998,0.08586787998832726,0.00033623227200176,0.001421204823684292,-0.0084988,0.00022524123171782,0.8621311884310652
126,3.0,-0.75843,2017.0,2847.9,1190.1,1592.5,1255.4,0.1317636,0.08482954921545269,0.00034885765562272,0.0013105481584628563,-0.0083569,0.00023252073654576001,0.8621369490153683
127,3.0,0.367183,2295.4,1998.9,2039.1,758.3,1240.6,0.1327021,0.08529161915564523,0.0003050976936844602,0.0010972920441950158,-0.0084864,0.00022430462936458002,0.8621410303803926
128,4.0,-0.688897,2003.8,1757.2,2280.8,727.8,1029.4,0.13234859999999998,0.08494901534426598,0.00011679734077426997,0.0014081885353029399,-0.008471200000000002,0.00022937659760477818,0.8620929120342673
129,0.0,-0.532867,2510.6,1060.0,2978.0,362.4,697.6,0.1322379,0.08490812383673887,0.00010901899798407997,0.0013237010777504487,-0.0084541,0.000236482425945144,0.8620931596863265
130,5.0,0.33696,1783.4,2265.2,1772.8,806.0,1459.2,0.1330252,0.08560570049815854,0.0002782614705686772,0.001540786616874258,-0.0084666,0.00023483534899303732,0.8620441436675099
131,3.0,0.365158,2701.9,1958.0,2080.0,733.1,1224.9,0.1338436,0.08607833702071821,0.0002313252948275872,0.0014001584732336735,-0.0084261,0.000230482631199859,0.8620166090302235
132,1.0,-0.73025,2141.1,2972.0,1066.0,1390.1,1581.9,0.1331574,0.08580738154857648,0.00011798774540705992,0.0018206568329844335,-0.008189,0.00023090329909267,0.862013687137723
133,3.0,0.47674500000000003,1887.5,1252.1,2785.9,571.5,680.6,0.13376570000000002,0.08614703848329264,0.00020798054603180996,0.0017727320058110445,-0.0082441,0.00024546764381495,0.8619777383137566
134,1.0,0.511795,1725.1,1596.5,2441.5,567.1,1029.4,0.1341853,0.08650759312557589,0.0002956891553958299,0.00169205910089219,-0.0083337,0.00024074245114585001,0.8619762292917215
135,0.0,-0.377927,2433.8,1229.4,2808.6,288.4,941.0,0.13407249999999998,0.08646415615835218,0.00024027252712022,0.0016648069187615,-0.008318,0.00024868740962092,0.8619703991826532
136,0.0,0.552694,1706.7,1157.8,2880.2,376.1,781.7,0.13435049999999998,0.08656919481253718,0.00029878096348339,0.0016050031988730402,-0.0083119,0.00025008341894666,0.8618863479323438
137,5.0,0.730716,2024.0,2731.4,1306.6,1513.6,1217.8,0.1358558,0.0877077422202295,0.000585135014739545,0.00165846913943925,-0.0085679,0.00022815329330076002,0.861857897267988
138,5.0,-0.418555,1929.0,2062.5,1975.5,853.2,1209.3,0.1348916,0.08700385760675593,8.005602896069e-05,0.00157435950953011,-0.0087151,0.00021553789194315998,0.861857897267988
139,3.0,0.273248,2689.0,1006.8,3031.2,324.3,682.5,0.13518590000000003,0.08717707375361962,2.163763730526004e-05,0.0016440691958624297,-0.008727599999999999,0.00021585131543906997,0.8618343267802434
140,2.0,-0.284499,2240.0,727.4,3310.6,169.2,558.2,0.1350933,0.08707185970137046,-8.148145802369124e-06,0.0014533864542307,-0.0087416,0.00021212134842401,0.8618380140790798
141,3.0,0.676498,2052.7,1753.4,2284.6,946.3,807.1,0.1360272,0.08773259813134118,2.943963116896081e-05,0.00166676587786207,-0.0088528,0.00020329122867490998,0.8618290170996294
142,4.0,-0.526674,2492.1,932.3,3105.7,324.9,607.4,0.1358109,0.08756913683588022,3.681219044883003e-05,0.0015653488038408,-0.0087869,0.00020144911964584453,0.8618280625381826
143,5.0,-0.593031,2171.8,2143.6,1894.4,1042.7,1100.9,0.1348493,0.08675541722795166,2.8891271072920023e-05,0.00163680693306412,-0.008746799999999999,0.00017726835813466522,0.8618072984629164
144,3.0,-0.366327,2683.2,1123.3,2914.7,443.1,680.2,0.1341515,0.08631079128264227,-4.414953354492735e-05,0.0016650869419813402,-0.0087782,0.00017652500194088652,0.8618072984629164
145,0.0,0.441231,2238.6,617.9,3420.1,173.4,444.5,0.1342427,0.08638233777358817,-6.482428354360002e-05,0.0018198192237907072,-0.008774599999999999,0.00017050537414226857,0.8618072984629164
146,3.0,-0.425844,1916.9,1987.7,2050.3,833.7,1154.0,0.1331406,0.0856526029420066,-3.548258948971e-05,0.001578697910120067,-0.008622,0.00017266161506414803,0.8618196763287247
147,4.0,-0.616556,2321.2,1266.6,2771.4,438.9,827.7,0.1329146,0.08550903222664807,2.8650769982176182e-05,0.00167999208318322,-0.008638800000000002,0.00020385347047018987,0.8618196763287247
148,1.0,0.423264,1788.5,1507.6,2530.4,477.3,1030.3,0.1333194,0.08581590954088561,2.2973364321966155e-05,0.00176474414602593,-0.008676399999999999,0.00021517923795939987,0.8618196763287247
149,4.0,0.317707,1719.9,590.2,3447.8,133.7,456.5,0.1334291,0.08586700251304061,-7.684393416798033e-05,0.00171724449005989,-0.008698000000000001,0.00021537284086099875,0.8618196763287247
150,2.0,0.28717,2150.5,472.1,3565.9,123.5,348.6,0.1335078,0.08596040620613926,-9.171142771856004e-05,0.0018503422163312102,-0.0086844,0.00021010207088716012,0.8618164701660831
151,0.0,-0.19839,2351.1,490.5,3547.5,66.0,424.5,0.1334837,0.08593595650414045,-9.001621186332002e-05,0.0018663264866325899,-0.0086835,0.00021044030998979067,0.8618033307701931
152,4.0,-0.881718,2164.0,2269.8,1768.2,1063.0,1206.8,0.1330849,0.08577662008775788,-0.00014644321868388654,0.0016511664925582896,-0.0085625,0.00022094561904366147,0.8618062526626936
153,0.0,-0.432427,1416.5,1152.9,2885.1,317.4,835.5,0.13288450000000002,0.0857347208594357,-0.00015903962124738002,0.0016668491932927299,-0.008647199999999999,0.00021654937657440373,0.8618770813826739
154,2.0,0.475351,2563.8,2025.2,2012.8,740.4,1284.8,0.1334148,0.08612592113711298,-2.9650981995760023e-05,0.00174396889557421,-0.0087105,0.0002221010188951221,0.8618736320140182
155,4.0,-0.302225,2143.6,557.2,3480.8,91.4,465.8,0.1333747,0.0860917281149333,7.00895205172998e-06,0.00171075605376745,-0.008718300000000002,0.0002214813463664192,0.8618735868947208
156,0.0,-0.339213,1949.9,1046.5,2991.5,224.3,822.2,0.1332538,0.08608997633907126,1.7213839914449985e-05,0.0017411118655555901,-0.0087784,0.0002278603933075436,0.8618647552532254
157,4.0,-0.34042,2002.4,407.4,3630.6,70.7,336.7,0.1332353,0.08608707467866372,-3.0863383003569946e-05,0.0016856328960997602,-0.008779499999999999,0.00022990916532342884,0.8618647044316307
158,5.0,-0.381985,2259.7,1799.2,2238.8,674.6,1124.6,0.1325257,0.08557355900906213,0.00011836242846480003,0.00190272969804739,-0.008690999999999999,0.0002348490704949368,0.8618489050505957
159,4.0,0.494818,2341.1,1177.3,2860.7,388.1,789.2,0.1328424,0.08574675490817116,0.00013407257273434996,0.0019058898915135399,-0.0087732,0.00023914632102841997,0.8618621597918683
160,3.0,0.632003,1948.6,1472.1,2565.9,770.2,701.9,0.1337459,0.08626349849246269,0.00039014193671995,0.0021133440652738597,-0.008876499999999999,0.00023502359933575,0.8618533584383979
161,5.0,0.662249,1421.5,2508.0,1530.0,1268.4,1239.6,0.135075,0.08732143791234348,0.0005223235957611801,0.00313987678162259,-0.009119000000000002,0.00022848146836275,0.8618238433727877
162,1.0,-0.427224,1490.6,1211.7,2826.3,388.6,823.1,0.1347286,0.08705915350989653,0.000613390607092584,0.0030128155559369903,-0.0091449,0.00021467222671287998,0.8617998188299376
163,2.0,0.378125,1977.2,1342.3,2695.7,409.2,933.1,0.1350774,0.08728161025310363,0.0006498366656746708,0.00299602439599033,-0.0092291,0.0002304087947776,0.8618032440882148
164,1.0,0.319577,1809.4,1293.4,2744.6,332.5,960.9,0.13535360000000002,0.0874534312204061,0.0006435410918106399,0.00294700155301077,-0.0092788,0.00023254357867626003,0.8618104206244862
165,4.0,0.568965,1637.6,1447.9,2590.1,484.8,963.1,0.1356738,0.08771003298205032,0.0007351134401937199,0.00320020127566008,-0.0092335,0.00024217581136586,0.8618290331152018
